county_fips_code,daily_change_cases_max,daily_change_deaths_max,daily_change_cases_mean,daily_change_deaths_mean,weekly_change_cases_max,weekly_change_deaths_max,weekly_change_cases_mean,weekly_change_deaths_mean,monthly_change_cases_max,monthly_change_deaths_max,monthly_change_cases_mean,monthly_change_deaths_mean,total_change_cases,total_change_deaths
29139,6.0,1.0,0.5190476190476191,0.004761904761904762,20.0,1.0,3.5637254901960786,0.03431372549019608,35.0,1.0,14.414364640883978,0.16574585635359115,110.0,1.0
29141,29.0,3.0,2.84390243902439,0.02926829268292683,100.0,4.0,19.90452261306533,0.20100502512562815,329.0,5.0,76.30113636363636,0.5397727272727273,584.0,6.0
29143,33.0,4.0,3.4752475247524752,0.09900990099009901,71.0,5.0,24.571428571428573,0.6836734693877551,237.0,13.0,103.878612716763,2.9248554913294798,703.0,20.0
29145,292.0,5.0,8.995238095238095,0.08095238095238096,369.0,5.0,64.11764705882354,0.5735294117647058,602.0,10.0,258.3370165745856,2.3977900552486187,1890.0,17.0
29147,138.0,5.0,5.33,0.05,173.0,6.0,36.56701030927835,0.36082474226804123,456.0,9.0,145.45029239766083,1.5555555555555556,1067.0,10.0
29149,16.0,0.0,1.0710659898477157,0.0,39.0,0.0,7.539267015706806,0.0,119.0,0.0,27.892857142857142,0.0,212.0,0.0
29151,43.0,1.0,2.0097560975609756,0.014634146341463415,163.0,2.0,13.487437185929648,0.10552763819095477,288.0,2.0,40.01704545454545,0.3522727272727273,413.0,3.0
29153,18.0,1.0,1.4146341463414633,0.008130081300813009,43.0,1.0,10.23076923076923,0.05982905982905983,107.0,1.0,45.96808510638298,0.23404255319148937,175.0,1.0
29155,19.0,2.0,3.18957345971564,0.05687203791469194,65.0,3.0,22.6,0.40487804878048783,219.0,4.0,95.63736263736264,1.7362637362637363,674.0,12.0
29157,24.0,2.0,3.556603773584906,0.0330188679245283,98.0,3.0,25.16990291262136,0.23786407766990292,315.0,4.0,107.29508196721312,1.1420765027322404,755.0,7.0
29159,83.0,5.0,7.764423076923077,0.11538461538461539,228.0,8.0,52.772277227722775,0.8217821782178217,590.0,14.0,215.268156424581,3.5195530726256985,1616.0,24.0
29161,98.0,4.0,3.8585858585858586,0.09595959595959595,192.0,7.0,27.239583333333332,0.6927083333333334,375.0,18.0,100.92307692307692,2.331360946745562,765.0,19.0
29163,20.0,4.0,1.4829268292682927,0.03902439024390244,54.0,4.0,10.472361809045227,0.24120603015075376,109.0,5.0,44.13068181818182,0.7784090909090909,305.0,8.0
29165,57.0,3.0,4.319047619047619,0.05714285714285714,109.0,4.0,30.480392156862745,0.4117647058823529,303.0,5.0,129.79005524861878,1.977900552486188,909.0,12.0
29167,60.0,8.0,5.675126903553299,0.09644670050761421,166.0,13.0,38.8586387434555,0.6963350785340314,555.0,17.0,154.5654761904762,2.1845238095238093,1119.0,19.0
29169,67.0,1.0,4.153488372093023,0.04186046511627907,123.0,3.0,29.444976076555022,0.2822966507177033,384.0,6.0,120.56989247311827,1.0,894.0,9.0
29171,6.0,1.0,0.34558823529411764,0.007352941176470588,13.0,1.0,2.5076923076923077,0.05384615384615385,18.0,1.0,9.962616822429906,0.27102803738317754,48.0,1.0
29173,11.0,0.0,0.9,0.0,37.0,0.0,6.303921568627451,0.0,94.0,0.0,26.77900552486188,0.0,190.0,0.0
29175,38.0,1.0,2.3904761904761904,0.014285714285714285,116.0,1.0,16.61764705882353,0.10294117647058823,296.0,2.0,58.767955801104975,0.39779005524861877,503.0,3.0
29177,14.0,2.0,1.1298076923076923,0.009615384615384616,43.0,2.0,7.9950495049504955,0.06930693069306931,89.0,2.0,31.58100558659218,0.16759776536312848,236.0,2.0
29179,5.0,0.0,0.28292682926829266,0.0,15.0,0.0,1.914572864321608,0.0,30.0,0.0,7.232954545454546,0.0,60.0,0.0
29181,31.0,2.0,1.067632850241546,0.01932367149758454,61.0,3.0,7.3283582089552235,0.12935323383084577,84.0,4.0,27.89325842696629,0.24719101123595505,222.0,4.0
29183,248.0,6.0,48.14746543778802,0.6820276497695853,1125.0,13.0,334.18483412322274,4.8530805687203795,3091.0,39.0,1372.3563829787233,20.68617021276596,10449.0,148.0
29185,10.0,1.0,0.5384615384615384,0.005128205128205128,34.0,1.0,3.7777777777777777,0.037037037037037035,67.0,1.0,14.656626506024097,0.04819277108433735,107.0,1.0
29186,15.0,1.0,1.4754901960784315,0.004901960784313725,54.0,1.0,10.02020202020202,0.030303030303030304,128.0,1.0,39.23428571428571,0.03428571428571429,303.0,1.0
29187,131.0,4.0,13.825471698113208,0.10377358490566038,465.0,5.0,95.73300970873787,0.7184466019417476,1297.0,15.0,404.88524590163934,2.4262295081967213,2932.0,22.0
29189,530.0,33.0,125.54824561403508,3.7719298245614037,2604.0,89.0,879.5585585585585,27.02252252252252,7980.0,285.0,3839.9849246231156,124.39698492462311,28626.0,860.0
29195,58.0,2.0,4.442786069651741,0.04477611940298507,127.0,2.0,31.58974358974359,0.3230769230769231,257.0,4.0,127.27906976744185,1.569767441860465,895.0,9.0
29197,3.0,0.0,0.21518987341772153,0.0,5.0,0.0,1.5460526315789473,0.0,13.0,0.0,6.37984496124031,0.0,35.0,0.0
29199,6.0,1.0,0.3147208121827411,0.005076142131979695,18.0,1.0,2.073298429319372,0.03664921465968586,35.0,1.0,6.964285714285714,0.17857142857142858,63.0,1.0
29201,88.0,3.0,5.883720930232558,0.08372093023255814,169.0,4.0,41.19138755980861,0.6028708133971292,464.0,7.0,163.3978494623656,2.747311827956989,1266.0,18.0
29203,13.0,1.0,1.3537414965986394,0.02040816326530612,39.0,1.0,9.439716312056738,0.1347517730496454,121.0,2.0,36.220338983050844,0.4067796610169492,200.0,3.0
29205,14.0,1.0,0.45714285714285713,0.004761904761904762,20.0,1.0,3.1862745098039214,0.03431372549019608,40.0,1.0,12.773480662983426,0.16574585635359115,97.0,1.0
29207,34.0,3.0,3.6363636363636362,0.07177033492822966,99.0,4.0,25.620689655172413,0.5172413793103449,334.0,7.0,100.27222222222223,2.3222222222222224,761.0,15.0
29209,27.0,2.0,3.102439024390244,0.03414634146341464,71.0,2.0,21.98994974874372,0.23618090452261306,250.0,5.0,90.4034090909091,0.9659090909090909,637.0,7.0
29211,21.0,1.0,1.6140350877192982,0.005847953216374269,37.0,1.0,11.527272727272727,0.04242424242424243,92.0,1.0,42.943661971830984,0.056338028169014086,277.0,1.0
29213,98.0,8.0,7.386792452830188,0.15566037735849056,203.0,11.0,52.44174757281554,1.1262135922330097,634.0,28.0,226.54098360655738,5.53551912568306,1567.0,33.0
29215,39.0,1.0,3.6482758620689655,0.020689655172413793,102.0,1.0,26.107913669064747,0.1510791366906475,304.0,2.0,104.96551724137932,0.5775862068965517,530.0,3.0
29217,13.0,1.0,1.4871794871794872,0.015384615384615385,46.0,2.0,10.455026455026456,0.1111111111111111,144.0,3.0,41.036144578313255,0.3132530120481928,291.0,3.0
29219,18.0,1.0,3.323671497584541,0.004830917874396135,69.0,1.0,22.611940298507463,0.03482587064676617,216.0,2.0,93.9438202247191,0.16292134831460675,689.0,1.0
29221,30.0,4.0,3.061224489795918,0.08163265306122448,90.0,9.0,21.61578947368421,0.5157894736842106,277.0,11.0,87.74251497005989,2.0,601.0,16.0
29223,14.0,1.0,2.3577235772357725,0.008130081300813009,49.0,1.0,17.068376068376068,0.05982905982905983,152.0,1.0,76.98936170212765,0.13829787234042554,291.0,1.0
29225,46.0,2.0,5.102439024390244,0.03902439024390244,166.0,3.0,35.92462311557789,0.2613065326633166,590.0,6.0,138.82386363636363,0.9375,1047.0,8.0
29227,2.0,0.0,0.12626262626262627,0.0,5.0,0.0,0.90625,0.0,10.0,0.0,3.757396449704142,0.0,26.0,0.0
29229,35.0,1.0,2.6875,0.004807692307692308,107.0,1.0,18.965346534653467,0.024752475247524754,368.0,1.0,71.97206703910615,0.027932960893854747,560.0,1.0
29510,175.0,15.0,37.133640552995395,1.0046082949308757,685.0,24.0,261.8767772511848,7.203791469194313,2394.0,79.0,1140.6489361702127,33.058510638297875,8059.0,218.0
30001,25.0,1.0,1.195,0.005,80.0,1.0,8.329896907216495,0.03608247422680412,163.0,1.0,27.321637426900583,0.17543859649122806,240.0,1.0
30003,52.0,3.0,6.206185567010309,0.17525773195876287,137.0,7.0,42.265957446808514,1.2127659574468086,409.0,13.0,181.3151515151515,4.739393939393939,1205.0,34.0
30005,36.0,2.0,2.5257731958762886,0.020618556701030927,95.0,2.0,15.736263736263735,0.15384615384615385,230.0,2.0,41.69117647058823,0.2647058823529412,246.0,2.0
30007,5.0,0.0,0.19444444444444445,0.0,17.0,0.0,1.2095238095238094,0.0,26.0,0.0,3.3155080213903743,0.0,43.0,0.0
30009,10.0,0.0,1.0098522167487685,0.0,48.0,0.0,6.964467005076142,0.0,97.0,0.0,24.873563218390803,0.0,206.0,0.0
30011,15.0,0.0,1.0740740740740742,0.0,23.0,0.0,8.714285714285714,0.0,,,,,32.0,0.0
30013,117.0,1.0,7.172897196261682,0.028037383177570093,447.0,2.0,47.17788461538461,0.20192307692307693,994.0,3.0,157.16756756756757,0.9081081081081082,1538.0,6.0
30015,8.0,0.0,0.7065217391304348,0.0,20.0,0.0,4.337209302325581,0.0,50.0,0.0,16.07936507936508,0.0,68.0,0.0
30017,13.0,2.0,1.5648854961832062,0.022900763358778626,51.0,2.0,9.904,0.128,103.0,2.0,34.029411764705884,0.6078431372549019,206.0,3.0
30019,6.0,1.0,0.25,0.011363636363636364,12.0,1.0,1.329268292682927,0.012195121951219513,19.0,1.0,3.610169491525424,0.01694915254237288,23.0,1.0
30021,14.0,1.0,1.4634146341463414,0.008130081300813009,43.0,1.0,9.2991452991453,0.05982905982905983,111.0,1.0,32.45744680851064,0.3617021276595745,181.0,1.0
30023,29.0,1.0,1.733009708737864,0.0048543689320388345,103.0,1.0,11.25,0.005,247.0,1.0,34.548022598870055,0.005649717514124294,358.0,1.0
30025,6.0,0.0,0.3564356435643564,0.0,16.0,0.0,2.336842105263158,0.0,32.0,0.0,7.138888888888889,0.0,37.0,0.0
30027,16.0,1.0,1.32,0.016,63.0,1.0,9.285714285714286,0.10084033613445378,112.0,1.0,30.552083333333332,0.3645833333333333,167.0,2.0
30029,136.0,4.0,12.550925925925926,0.10648148148148148,708.0,5.0,82.88095238095238,0.7666666666666667,1847.0,14.0,264.55080213903744,3.197860962566845,2712.0,23.0
30031,124.0,1.0,11.13963963963964,0.02702702702702703,393.0,2.0,74.31018518518519,0.1712962962962963,1227.0,2.0,267.64248704663214,0.6683937823834197,2474.0,6.0
30033,8.0,0.0,0.2,0.0,10.0,0.0,0.9042553191489362,0.0,11.0,0.0,3.0422535211267605,0.0,21.0,0.0
30035,85.0,8.0,4.0497512437810945,0.04975124378109453,226.0,9.0,28.087179487179487,0.11282051282051282,618.0,9.0,90.6046511627907,0.2616279069767442,815.0,10.0
30037,4.0,0.0,0.05699481865284974,0.0,7.0,0.0,0.24598930481283424,0.0,9.0,0.0,0.5121951219512195,0.0,12.0,0.0
30039,8.0,0.0,0.4491525423728814,0.0,18.0,0.0,2.982142857142857,0.0,32.0,0.0,9.707865168539326,0.0,54.0,0.0
30041,44.0,4.0,2.9523809523809526,0.0761904761904762,193.0,8.0,18.220588235294116,0.37745098039215685,487.0,13.0,50.78453038674033,0.9337016574585635,621.0,16.0
30043,10.0,0.0,0.6540284360189573,0.0,28.0,0.0,4.336585365853659,0.0,84.0,0.0,15.87912087912088,0.0,139.0,0.0
30045,2.0,0.0,0.15384615384615385,0.0,6.0,0.0,1.035294117647059,0.0,9.0,0.0,3.370967741935484,0.0,15.0,0.0
30047,27.0,1.0,2.2836538461538463,0.004807692307692308,104.0,1.0,14.801980198019802,0.034653465346534656,222.0,1.0,54.960893854748605,0.16759776536312848,476.0,1.0
30049,39.0,2.0,3.2117117117117115,0.02252252252252252,203.0,2.0,19.796296296296298,0.10648148148148148,488.0,2.0,63.0880829015544,0.47668393782383417,714.0,5.0
30051,4.0,0.0,0.1323529411764706,0.0,8.0,0.0,0.9545454545454546,0.0,17.0,0.0,3.7314285714285713,0.0,28.0,0.0
30053,19.0,1.0,1.229665071770335,0.014354066985645933,62.0,1.0,8.261083743842365,0.07389162561576355,153.0,1.0,27.105555555555554,0.3388888888888889,258.0,3.0
30055,6.0,0.0,0.5483870967741935,0.0,16.0,0.0,3.528735632183908,0.0,33.0,0.0,13.03125,0.0,52.0,0.0
30057,7.0,1.0,0.6805555555555556,0.004629629629629629,22.0,1.0,4.466666666666667,0.03333333333333333,65.0,1.0,18.06417112299465,0.058823529411764705,148.0,1.0
30059,13.0,1.0,0.2631578947368421,0.009569377990430622,16.0,1.0,1.7142857142857142,0.06896551724137931,38.0,2.0,5.972222222222222,0.3333333333333333,56.0,2.0
30061,2.0,0.0,0.16901408450704225,0.0,5.0,0.0,1.1692307692307693,0.0,12.0,0.0,3.6904761904761907,0.0,14.0,0.0
30063,94.0,2.0,8.054298642533936,0.04072398190045249,365.0,4.0,52.7953488372093,0.2372093023255814,1161.0,6.0,179.328125,0.6458333333333334,1782.0,9.0
30065,11.0,1.0,0.3627450980392157,0.004901960784313725,26.0,1.0,2.2777777777777777,0.03535353535353535,40.0,1.0,7.485714285714286,0.17142857142857143,75.0,1.0
30067,13.0,0.0,0.9711538461538461,0.0,42.0,0.0,6.1138613861386135,0.0,115.0,0.0,21.156424581005588,0.0,203.0,0.0
30069,1.0,0.0,0.125,0.0,2.0,0.0,1.2,0.0,,,,,3.0,0.0
30071,27.0,0.0,1.8311688311688312,0.0,73.0,0.0,11.633802816901408,0.0,109.0,0.0,27.895833333333332,0.0,146.0,0.0
30073,13.0,1.0,0.7248677248677249,0.005291005291005291,48.0,1.0,5.005464480874317,0.03825136612021858,117.0,1.0,15.0625,0.1,138.0,1.0
30075,7.0,3.0,0.5111111111111111,0.05555555555555555,16.0,5.0,3.7023809523809526,0.20238095238095238,45.0,5.0,12.721311475409836,0.2786885245901639,47.0,5.0
30077,37.0,0.0,0.9404761904761905,0.0,53.0,0.0,4.166666666666667,0.0,70.0,0.0,10.854545454545455,0.0,80.0,0.0
30079,9.0,0.0,0.3717948717948718,0.0,20.0,0.0,2.7083333333333335,0.0,29.0,0.0,9.571428571428571,0.0,30.0,0.0
30081,27.0,2.0,1.6728971962616823,0.018691588785046728,110.0,2.0,10.860576923076923,0.1346153846153846,233.0,2.0,33.66486486486487,0.4,359.0,4.0
30083,20.0,1.0,1.1683673469387754,0.01020408163265306,65.0,2.0,7.510526315789473,0.07368421052631578,157.0,2.0,24.389221556886227,0.3592814371257485,231.0,2.0
30085,92.0,3.0,3.8333333333333335,0.0787037037037037,241.0,5.0,25.461904761904762,0.4714285714285714,661.0,16.0,82.59893048128342,1.3155080213903743,829.0,17.0
30087,39.0,7.0,5.219858156028369,0.14184397163120568,159.0,11.0,37.57037037037037,1.037037037037037,495.0,17.0,180.73214285714286,5.080357142857143,737.0,20.0
30089,8.0,1.0,0.8585858585858586,0.020202020202020204,26.0,1.0,6.096774193548387,0.08602150537634409,44.0,1.0,24.242857142857144,0.44285714285714284,88.0,2.0
30091,6.0,0.0,0.4636363636363636,0.0,18.0,0.0,2.951923076923077,0.0,40.0,0.0,9.123456790123457,0.0,52.0,0.0
30093,44.0,0.0,2.1621621621621623,0.0,107.0,0.0,14.291666666666666,0.0,271.0,0.0,50.32642487046632,0.0,481.0,0.0
30095,13.0,1.0,0.8153846153846154,0.015384615384615385,36.0,1.0,5.243386243386244,0.1111111111111111,109.0,2.0,18.03614457831325,0.4578313253012048,160.0,3.0
30097,9.0,1.0,0.6224489795918368,0.02040816326530612,22.0,1.0,4.380434782608695,0.15217391304347827,34.0,1.0,20.63768115942029,0.4057971014492754,62.0,2.0
30099,8.0,0.0,0.6306306306306306,0.0,21.0,0.0,4.152380952380953,0.0,55.0,0.0,11.5,0.0,75.0,0.0
30101,54.0,2.0,1.4497607655502391,0.028708133971291867,131.0,3.0,10.108374384236454,0.17733990147783252,233.0,6.0,26.955555555555556,0.49444444444444446,304.0,6.0
30103,2.0,0.0,0.07563025210084033,0.0,6.0,0.0,0.5309734513274337,0.0,8.0,0.0,1.4777777777777779,0.0,11.0,0.0
30105,23.0,1.0,2.272,0.016,97.0,1.0,15.159663865546218,0.11764705882352941,225.0,2.0,45.5625,0.3125,285.0,2.0
30107,15.0,1.0,0.3277777777777778,0.011111111111111112,32.0,1.0,2.32183908045977,0.05172413793103448,52.0,2.0,6.132450331125828,0.19205298013245034,60.0,2.0
30109,8.0,0.0,0.36363636363636365,0.0,20.0,0.0,2.6666666666666665,0.0,29.0,0.0,8.757142857142858,0.0,37.0,0.0
30111,159.0,5.0,24.24774774774775,0.36936936936936937,825.0,9.0,163.55092592592592,2.537037037037037,2521.0,26.0,610.2435233160621,10.963730569948186,5384.0,82.0
31001,24.0,2.0,3.4976958525345623,0.059907834101382486,92.0,6.0,23.895734597156398,0.4265402843601896,250.0,10.0,96.55851063829788,1.946808510638298,760.0,13.0
31003,14.0,1.0,0.6878048780487804,0.004878048780487805,31.0,1.0,4.814070351758794,0.035175879396984924,93.0,1.0,17.789772727272727,0.17045454545454544,142.0,1.0
31005,1.0,0.0,0.02631578947368421,0.0,2.0,0.0,0.2,0.0,2.0,0.0,0.48936170212765956,0.0,3.0,0.0
31007,1.0,0.0,0.014925373134328358,0.0,2.0,0.0,0.0703125,0.0,1.0,0.0,0.24761904761904763,0.0,3.0,0.0
31009,1.0,0.0,0.038461538461538464,0.0,2.0,0.0,0.6,0.0,,,,,2.0,0.0
31011,9.0,0.0,0.7764705882352941,0.0,22.0,0.0,5.341463414634147,0.0,74.0,0.0,21.163120567375888,0.0,133.0,0.0
31013,14.0,1.0,0.9326424870466321,0.0051813471502590676,48.0,1.0,5.898395721925134,0.0374331550802139,125.0,1.0,20.73780487804878,0.18292682926829268,181.0,1.0
31015,6.0,0.0,0.38028169014084506,0.0,13.0,0.0,2.5073529411764706,0.0,38.0,0.0,9.221238938053098,0.0,55.0,0.0
31017,9.0,0.0,0.9420289855072463,0.0,20.0,0.0,7.0,0.0,54.0,0.0,35.25,0.0,66.0,0.0
31019,78.0,7.0,7.693023255813953,0.06046511627906977,257.0,7.0,52.38277511961722,0.23444976076555024,667.0,9.0,203.7741935483871,0.8333333333333334,1655.0,13.0
31021,7.0,1.0,0.517948717948718,0.005128205128205128,21.0,1.0,3.671957671957672,0.037037037037037035,47.0,1.0,15.58433734939759,0.12650602409638553,102.0,1.0
31023,19.0,1.0,1.2780748663101604,0.0053475935828877,59.0,1.0,8.32596685082873,0.03867403314917127,132.0,1.0,28.417721518987342,0.189873417721519,240.0,1.0
31025,19.0,1.0,2.1300448430493275,0.017937219730941704,58.0,2.0,14.71889400921659,0.10599078341013825,167.0,2.0,59.28350515463917,0.42783505154639173,476.0,4.0
31027,10.0,0.0,0.7401129943502824,0.0,21.0,0.0,5.169590643274854,0.0,60.0,0.0,20.243243243243242,0.0,133.0,0.0
31029,30.0,0.0,0.9066666666666666,0.0,64.0,0.0,5.861111111111111,0.0,117.0,0.0,15.37190082644628,0.0,137.0,0.0
31031,10.0,2.0,0.31,0.02,18.0,3.0,2.1649484536082473,0.14432989690721648,42.0,4.0,9.239766081871345,0.7017543859649122,63.0,4.0
31033,5.0,1.0,0.3888888888888889,0.005050505050505051,23.0,1.0,2.5885416666666665,0.036458333333333336,42.0,1.0,8.337278106508876,0.047337278106508875,78.0,1.0
31035,8.0,0.0,0.7319587628865979,0.0,29.0,0.0,4.664893617021277,0.0,72.0,0.0,16.206060606060607,0.0,143.0,0.0
31037,80.0,1.0,4.336633663366337,0.034653465346534656,275.0,3.0,30.68877551020408,0.22448979591836735,593.0,5.0,138.635838150289,0.9190751445086706,877.0,7.0
31039,16.0,1.0,1.251231527093596,0.009852216748768473,41.0,1.0,8.467005076142131,0.07106598984771574,135.0,2.0,32.10344827586207,0.13793103448275862,255.0,2.0
31041,15.0,1.0,0.9393939393939394,0.015151515151515152,44.0,2.0,6.052083333333333,0.109375,106.0,3.0,18.449704142011836,0.3668639053254438,187.0,4.0
31043,361.0,4.0,13.109375,0.23958333333333334,693.0,10.0,93.36021505376344,1.6881720430107527,1537.0,24.0,328.92638036809814,7.840490797546012,2519.0,46.0
31045,17.0,0.0,1.2242424242424241,0.0,42.0,0.0,8.433962264150944,0.0,97.0,0.0,33.205882352941174,0.0,203.0,0.0
31047,81.0,3.0,5.708920187793427,0.07042253521126761,309.0,4.0,40.410628019323674,0.4830917874396135,780.0,7.0,181.05978260869566,2.1902173913043477,1217.0,15.0
31049,2.0,0.0,0.0707070707070707,0.0,4.0,0.0,0.40860215053763443,0.0,4.0,0.0,1.4142857142857144,0.0,8.0,0.0
31051,17.0,1.0,0.8206521739130435,0.010869565217391304,34.0,1.0,5.808988764044944,0.07865168539325842,69.0,2.0,20.18064516129032,0.3870967741935484,152.0,2.0
31053,48.0,2.0,7.166666666666667,0.08095238095238096,125.0,5.0,50.4264705882353,0.553921568627451,445.0,7.0,216.71823204419888,2.2320441988950277,1506.0,17.0
31055,384.0,8.0,83.78137651821862,0.8744939271255061,1869.0,20.0,581.207468879668,6.219917012448133,5440.0,56.0,2432.848623853211,27.660550458715598,20704.0,216.0
31057,3.0,1.0,0.18478260869565216,0.010869565217391304,5.0,1.0,1.2790697674418605,0.08139534883720931,9.0,1.0,6.079365079365079,0.47619047619047616,18.0,1.0
31059,6.0,1.0,0.46703296703296704,0.005494505494505495,19.0,1.0,3.0,0.03977272727272727,33.0,1.0,11.81045751633987,0.19607843137254902,86.0,1.0
31061,7.0,0.0,0.4020618556701031,0.0,20.0,0.0,2.627659574468085,0.0,57.0,0.0,8.10909090909091,0.0,80.0,0.0
31063,5.0,0.0,0.1657142857142857,0.0,12.0,0.0,1.0769230769230769,0.0,23.0,0.0,2.9863013698630136,0.0,30.0,0.0
31065,5.0,1.0,0.44623655913978494,0.016129032258064516,19.0,1.0,2.9555555555555557,0.08333333333333333,50.0,2.0,9.847133757961783,0.3630573248407643,84.0,3.0
31067,43.0,1.0,2.4207920792079207,0.019801980198019802,128.0,2.0,15.091836734693878,0.14285714285714285,284.0,3.0,51.2485549132948,0.6011560693641619,490.0,5.0
31069,2.0,0.0,0.11267605633802817,0.0,5.0,0.0,0.7058823529411765,0.0,9.0,0.0,2.3893805309734515,0.0,18.0,0.0
31071,4.0,0.0,0.13768115942028986,0.0,8.0,0.0,0.9318181818181818,0.0,13.0,0.0,3.2844036697247705,0.0,20.0,0.0
31073,4.0,0.0,0.2560386473429952,0.0,11.0,0.0,1.835820895522388,0.0,24.0,0.0,7.140449438202247,0.0,54.0,0.0
31075,2.0,0.0,0.08571428571428572,0.0,2.0,0.0,0.5172413793103449,0.0,3.0,0.0,2.3333333333333335,0.0,4.0,0.0
31077,3.0,0.0,0.2430939226519337,0.0,10.0,0.0,1.68,0.0,25.0,0.0,6.703947368421052,0.0,45.0,0.0
31079,99.0,8.0,11.822966507177034,0.23444976076555024,409.0,16.0,82.89162561576354,1.6403940886699508,1246.0,34.0,326.64444444444445,7.188888888888889,2472.0,49.0
31081,15.0,3.0,1.1237623762376239,0.06435643564356436,39.0,6.0,7.545918367346939,0.4642857142857143,106.0,10.0,25.67630057803468,1.8959537572254335,229.0,13.0
31083,5.0,0.0,0.4166666666666667,0.0,15.0,0.0,2.8947368421052633,0.0,37.0,0.0,10.10989010989011,0.0,51.0,0.0
31085,7.0,0.0,0.8235294117647058,0.0,11.0,0.0,7.090909090909091,0.0,,,,,15.0,0.0
31087,4.0,0.0,0.1896551724137931,0.0,15.0,0.0,1.2142857142857142,0.0,30.0,0.0,2.882758620689655,0.0,34.0,0.0
31089,16.0,1.0,1.3859649122807018,0.005847953216374269,65.0,1.0,9.2,0.04242424242424243,184.0,1.0,28.795774647887324,0.20422535211267606,238.0,1.0
31091,4.0,1.0,0.16964285714285715,0.008928571428571428,6.0,1.0,1.179245283018868,0.0660377358490566,13.0,1.0,4.024096385542169,0.27710843373493976,20.0,1.0
31093,10.0,2.0,0.6861702127659575,0.026595744680851064,19.0,4.0,4.747252747252747,0.19230769230769232,48.0,4.0,18.0125786163522,0.9433962264150944,131.0,5.0
31095,9.0,0.0,0.43820224719101125,0.0,33.0,0.0,2.686046511627907,0.0,50.0,0.0,7.74496644295302,0.0,79.0,0.0
31097,7.0,0.0,0.4824120603015075,0.0,24.0,0.0,3.321243523316062,0.0,57.0,0.0,12.347058823529412,0.0,97.0,0.0
31099,26.0,0.0,1.1818181818181819,0.0,61.0,0.0,8.108374384236454,0.0,111.0,0.0,29.644444444444446,0.0,248.0,0.0
31101,5.0,0.0,0.5058139534883721,0.0,22.0,0.0,3.4457831325301207,0.0,38.0,0.0,14.552447552447552,0.0,88.0,0.0
31103,2.0,0.0,0.08771929824561403,0.0,3.0,0.0,0.9215686274509803,0.0,7.0,0.0,4.357142857142857,0.0,9.0,0.0
31105,4.0,0.0,0.19607843137254902,0.0,13.0,0.0,1.1161616161616161,0.0,26.0,0.0,2.68,0.0,41.0,0.0
31107,19.0,1.0,1.1192660550458715,0.0045871559633027525,47.0,1.0,7.8254716981132075,0.009433962264150943,139.0,1.0,31.608465608465607,0.010582010582010581,245.0,1.0
31109,157.0,4.0,39.27441860465116,0.19069767441860466,731.0,9.0,272.13397129186603,1.2200956937799043,2671.0,17.0,1140.4301075268818,4.602150537634409,8445.0,41.0
31111,57.0,3.0,3.2903225806451615,0.03225806451612903,125.0,3.0,22.023696682464454,0.17535545023696683,357.0,5.0,80.04787234042553,0.5159574468085106,715.0,7.0
31113,2.0,0.0,0.12698412698412698,0.0,3.0,0.0,0.7192982456140351,0.0,5.0,0.0,2.5588235294117645,0.0,9.0,0.0
31115,1.0,0.0,0.09090909090909091,0.0,2.0,0.0,0.5102040816326531,0.0,3.0,0.0,1.7692307692307692,0.0,6.0,0.0
31117,2.0,0.0,0.05825242718446602,0.0,2.0,0.0,0.3917525773195876,0.0,3.0,0.0,1.2972972972972974,0.0,9.0,0.0
31119,179.0,1.0,6.05188679245283,0.03773584905660377,179.0,2.0,38.37378640776699,0.27184466019417475,496.0,3.0,159.72131147540983,0.994535519125683,1284.0,8.0
31121,6.0,1.0,0.6169154228855721,0.004975124378109453,17.0,1.0,4.2,0.035897435897435895,44.0,1.0,15.755813953488373,0.1744186046511628,125.0,1.0
31123,6.0,0.0,0.5132275132275133,0.0,24.0,0.0,3.551912568306011,0.0,42.0,0.0,14.825,0.0,98.0,0.0
31125,12.0,0.0,0.39361702127659576,0.0,24.0,0.0,2.7527472527472527,0.0,51.0,0.0,10.528301886792454,0.0,75.0,0.0
31127,18.0,0.0,0.75,0.0,33.0,0.0,5.266666666666667,0.0,74.0,0.0,22.315508021390375,0.0,163.0,0.0
31129,10.0,0.0,0.4873417721518987,0.0,42.0,0.0,2.9342105263157894,0.0,65.0,0.0,7.069767441860465,0.0,78.0,0.0
31131,14.0,1.0,1.3514851485148516,0.0049504950495049506,46.0,1.0,9.142857142857142,0.03571428571428571,135.0,1.0,34.51445086705202,0.17341040462427745,274.0,1.0
31133,3.0,0.0,0.2647058823529412,0.0,5.0,0.0,1.84375,0.0,13.0,0.0,7.054794520547945,0.0,28.0,0.0
31135,9.0,5.0,0.3548387096774194,0.10752688172043011,12.0,6.0,2.4597701149425286,0.8045977011494253,20.0,7.0,9.4375,3.140625,40.0,10.0
31137,15.0,0.0,1.306532663316583,0.0,69.0,0.0,8.601036269430052,0.0,158.0,0.0,27.88235294117647,0.0,261.0,0.0
31139,16.0,3.0,0.844559585492228,0.04145077720207254,37.0,3.0,5.7967914438502675,0.2994652406417112,63.0,7.0,22.341463414634145,1.4573170731707317,164.0,8.0
